kekuleSmiles	Molecule ChEMBL ID	pAct(norm)	DrugName	Assay Cell Type	Obs	ActivityFilter	Type	nre
COC=1C=NC(=CN1)C=2C(=CC=C(C2CCNC(=O)C=3C=CC(=NC3)COCC(F)(F)F)F)F	CHEMBL2147308	4.7		None	pIC50	intermediate	other	7648
O=C(CCNC(=O)C=1C=CC=C(C1)[N+](=O)[O-])NC2CCOC2=O	CHEMBL4579589	3.04		None	pIC50	inactive	other	7649
CC1=C(NC=2C=C(C=C(C2C1=O)F)F)C=3C=CC(=CC3)N4CCC(C4)(F)F	CHEMBL4080076	4		None	pIC50	inactive	other	7650
CC(C)N(C)[C@@H]1CC[C@@H]([C@@H](C1)CS(=O)(=O)C(C)(C)C)N2CC[C@@H](C2=O)NC(=O)C=3C=CC=C(C3)C(F)(F)F	CHEMBL3233188	3.5		None	pIC50	inactive	other	7651
CC(C)N(C)[C@@H]1CC[C@@H]([C@@H](C1)CS(=O)(=O)C)N2CC[C@@H](C2=O)NC(=O)C=3C=CC=C(C3)C(C)(C)C	CHEMBL3233180	3.5		None	pIC50	inactive	other	7652
CC1=CC(=C(N1C=2C=CC=CC2)C)/C=C/3\S/C(=N\C=4C=CC=CC4)/NC3=O	CHEMBL599702	3.88		0	pIC50	inactive	other	7653
C[C@@H]1CN2N=CC(=C2CN1C=3C=C(N=C4C3C=CN4)Cl)C5CCN(CC5)S(=O)(=O)C	CHEMBL3355074	4.9		None	pIC50	intermediate	other	7654
COC(=O)N(C)C=1C(=NC(=NC1N)N2N=C(C3=C2C=CC=C3)CC=4C(=CC=C(C4F)F)F)N	CHEMBL4800006	3.92		None	pIC50	inactive	other	7655
CN1C(=O)NC2=C1C(=NC(=N2)N3N=C(C4=C3C=CC=C4)CC=5C=CC=CC5F)N	CHEMBL4761586	3.92		None	pIC50	inactive	other	7656
CC1(C(=O)NC2=C1C(=NC(=N2)N3N=C(C4=C3C=CC=C4)CCC(F)(F)F)N)C	CHEMBL4797904	3.92		None	pIC50	inactive	other	7657
COC=1N=CC(=CN1)C=2C=CC=C(C2CCNC(=O)C=3C=CC(=NC3)OCCC(F)(F)F)C	CHEMBL2147221	5.2		None	pIC50	intermediate	other	7658
COC=1C=C(C=C(N1)OC(F)F)[C@](O)(CCN(C)C)[C@@H](C=2C=C3C=C(C=CC3=NC2OC)Br)C=4C=CC=C(C4F)OC	CHEMBL4639824	3.92		None	pIC50	inactive	other	7659
CN1C=NC(=C1)C=2C=C(C=C(C2)C(F)(F)F)C(=O)N[C@@H]3CCC=4C=CC(=CC4C3)OC=5C=CN=C6C5CCC(=O)N6	CHEMBL3763694	3.4		None	pIC50	inactive	other	7660
NC(=O)[C@@H]1CC[C@@H](N1)C=2C=CC=C(C2)OCC=3C=CC=CC3	CHEMBL4632663	4.6		None	pIC50	inactive	other	7661
COC1=NN(C=C1NC=2N=CC=C(N2)C3=CNC4=C3C=CC=C4NC(=O)[C@@H](C)N5CCN(CC5)C)C	CHEMBL4577523	3.4		None	pIC50	inactive	other	7662
O=C1C=2C=CC=CC2C(C3=C1C=CC=C3)(CC=4C=CN=NC4)CC=5C(=CN=CC5F)F	CHEMBL4465132	3.89		HEK293	pIC50	inactive	other	7663
CS(=O)(=O)N1CCN(CC1)CC2=CN3N=C(N=C(C3=N2)N4CCOCC4)C=5C=NC(=NC5)N	CHEMBL4208064	3.92		None	pIC50	inactive	other	7664
CC(=O)N1CCC(CC1)N2C=C(C(=N2)C)NC=3N=CC(=C(N3)C4=CN=C5N4C=CC=C5)Cl	CHEMBL3823278	5.28		CHO-K1	pIC50	intermediate	other	7665
C[C@@]1(CC[C@@](CC1)(C)C2=NC(=C3N2C=CN=C3N)C=4C=CC(=CC4)C(=O)NC=5C=C(C=CN5)C(F)(F)F)C(=O)O	CHEMBL4079697	3.62		None	pIC50	inactive	other	7666
COC=1C=C(C=C(C1)OC)NC(C(=O)C2=CNC3=C2C=CC=C3)C=4C=CC=CC4	CHEMBL4212403	3.7		None	pIC50	inactive	other	7667
COC=1C=CC(=CC1)CCN2CCC(CC2)NC3=NC=4C=CC=CC4N3CC=5C=CC(=CC5F)F	CHEMBL4208355	6.75		None	pIC50	active	other	7668
CCCCCCCCCCN1C(=NC2=C1C=CC=C2)NC3CCN(CC3)CCC=4C=CC(=CC4)OC	CHEMBL4204991	5.68		None	pIC50	intermediate	other	7669
CCOC=1C=CC=2C=C(C=NC2C1)C3=NN(C(=C3C(=O)N)N)C(C)(C)CCO	CHEMBL4750009	3.92		None	pIC50	inactive	other	7670
CC(CCO)N1N=C(C(=C1N)C(=O)N)C=2C=CC=3N=C(C=CC3C2)OC4CC4	CHEMBL4756763	3.92		None	pIC50	inactive	other	7671
CCCN1C(=O)C=2NC(=NC2N(C1=O)CC)C=3C=NN(C3)CC#CC=4C=CC=C(C4)OC(F)(F)F	CHEMBL4067401	4		None	pIC50	inactive	other	7672
CC=1C(=CC=C2C1N(C(=O)C3=C2OC(=N3)CN)C4CC4)C=5C=NC=6NN=CC6C5	CHEMBL4787847	4.35		None	pIC50	inactive	other	7673
O=C(CN1C=CC=NC1=O)NC=2C=CC(=CC2)C[C@@H]3CC[C@@H](N3)[C@H](O)C=4C=CC=CC4	CHEMBL3763594	3.92		None	pIC50	inactive	other	7674
CC1=C2C(=NN1C3=NN=C(S3)C=4C=CC(=C(C4)Cl)OC(C)C)CCN(C2)CCC(=O)O	CHEMBL3769933	3.7		None	pIC50	inactive	other	7675
COC1=CC(=CC=2C1=NN(C2)CCC(C)(C)O)NC(=O)C=3C=CC=C(N3)C(F)(F)F	CHEMBL4797475	3.92		None	pIC50	inactive	other	7676
CC(C)[C@H]1CN([C@H](CO1)CC=2C=CC(=CC2)Cl)C3CCN(CC3)C4=NC(=NN4)N	CHEMBL4794014	4.47		HEK293	pIC50	inactive	other	7677
C[C@@]1(NC(=O)NC1=O)CS(=O)(=O)N2CCN(CC2)C=3N=CC(=CN3)OCC4=CC=C(O4)C(F)(F)F	CHEMBL2409676	4.36		None	pIC50	inactive	other	7678
NC=1C=CC(=CN1)C=2N=C(C=3N=CN(C3N2)CCCCCCC(=O)NO)N4CCOCC4	CHEMBL4785064	3.4		None	pIC50	inactive	other	7679
COC=1C=C(N=CN1)N2C(=O)N(C(=O)C23CCN(CC3C(=O)O)CC=4N=CC=CC4C)C=5C=CC(=CC5)C=6C=CC=CC6	CHEMBL2043010	3.92		None	pIC50	inactive	other	7680
CC=1C=CC=NC1CN2CCC3(CC2)C(=O)N(C(=O)N3C=4C=C(N=CN4)O)C=5C=CC(=CC5)N6CCC6=O	CHEMBL2043328	4.57		None	pIC50	inactive	other	7681
CC=1C=CC=NC1CN2CCC3(CC2)C(=O)N(C(=O)N3C=4C=C(N=CN4)O)C=5C=CC(=CC5)C=6C=NC(=NC6)O	CHEMBL2041167	3.62		None	pIC50	inactive	other	7682
COC=1C=CC=2N=CC(=C(C2C1)[C@@H](O)CC[C@@H]3CCN(C[C@@H]3C(=O)O)C4CC(C4)C=5C(=CC=CC5F)F)F	CHEMBL4064317	4.34		None	pIC50	inactive	other	7683
ClC=1C=CC(=CC1)C2(CC2)C3=NN=C4N3C=CC=C4C5CC5	CHEMBL3318978	3.62		None	pIC50	inactive	other	7684
COC=1N=CC(=CN1)C=2C=CC=CC2CCNC(=O)C=3C=CC(=NC3)OCCC(F)(F)F	CHEMBL2147210	5		None	pIC50	intermediate	other	7685
COC=1C=CC(=CN1)C=2N=C(C=3SC(=CC3N2)CN(C)C=4N=CC(=CN4)C(=O)NO)N5CCOCC5	CHEMBL3622533	4.1		None	pIC50	inactive	other	7686
CC=1C=CC=2C(=NN(C2C1)CCCN(C)C)C=3C=NC=4NC=C(C4N3)C(=O)NC(C)(C)CO	CHEMBL2347993	3.92		None	pIC50	inactive	other	7687
O=C1NC(=O)/C(=C\C=2C=CC=CC2OCC3=NN=C(O3)OCC=4C(=CC=CC4Cl)Cl)/S1	CHEMBL3355597	4.54		None	pIC50	inactive	other	7688
CC=1C=C(C(=CC1NC(=O)C=2C=CC(=CC2)OCC=3C=CC=CN3)C4=NC=CN4)C	CHEMBL4632769	4		None	pIC50	inactive	other	7689
O=C1NC(=O)/C(=C\C=2C=CC=CC2OCC3=NN=C(O3)C=4C=CC=CC4)/S1	CHEMBL3338895	4.39		None	pIC50	inactive	other	7690
NC1=NC=2C=CC(=NC2N1CC(O)C=3C=CC(=CC3Cl)C(F)(F)F)OC4CNC4	CHEMBL3289812	3.88		None	pIC50	inactive	other	7691
NC=1N=C(N=C2C1CC(=O)N2)N3N=C(C4=C3C=CC=C4)CC=5C=CC=CC5F	CHEMBL4744474	3.92		None	pIC50	inactive	other	7692
CCC=1C=C(C(=CC1C=2C=C(C=3C=NNC3C2)NS(=O)(=O)CC)F)O	CHEMBL4483364	3.4		None	pIC50	inactive	other	7693
NC1=NNC(=N1)N2CCC(CC2)N3CC(=O)NC[C@@H]3CC=4C=CC(=CC4)Cl	CHEMBL4758240	4.1		HEK293	pIC50	inactive	other	7694
COC[C@H]1CN([C@H](CO1)CC=2C=CC(=CC2)Cl)C3CCN(CC3)C4=NC(=NN4)N	CHEMBL4755139	4		HEK293	pIC50	inactive	other	7695
CC=1C=CC(=CC1)C=2N=CC(=CC2C=3C=CC(=CC3)C#N)OC[C@@H]4CCNC4	CHEMBL3134377	5.49		None	pIC50	intermediate	other	7696
COC=1C=C(C=NC1OC)C=2C=CC3=C(N2)[C@H](N(C3=O)C=4C=NN(C4)CC(F)(F)F)C	CHEMBL4126773	3.92		None	pIC50	inactive	other	7697
N#CC=1C=CC(=NC1)NC(=O)[C@H](CN2CC(C2)O)OC=3N=CN=C4C3C=NN4C=5C=CC=CC5Cl	CHEMBL3221519	5		None	pIC50	intermediate	other	7698
CC(=O)NC1=NC(=C(S1)C=2C=C3C(=C(C2)S(=O)(=O)C)C(=O)N(C3)[C@@H](C)C4CC4)C	CHEMBL4126156	4.5		None	pIC50	inactive	other	7699
CC1=CNC2=C1C(=NC=N2)O[C@H]3CC[C@@H](CC3)N4CCO[C@@H](C4)C	CHEMBL4203802	3.8		None	pIC50	inactive	other	7700
CC(C)C=1C=CC(=CC1)C2=CC(=NN2C3CCCCC3)CN4CCOCC4	CHEMBL4529897	3.7		None	pIC50	inactive	other	7701
CC(CCO)N1N=C(C(=C1N)C(=O)N)C=2C=CC=3C=C(C=CC3C2)OC4CC4	CHEMBL4751897	3.92		None	pIC50	inactive	other	7702
CC1=CC(=NO1)CN2CCN(CC2)C=3C(=CN=C4C3N=C(N4)C=5C=CC=C(C5)N6CCN(CC6)C)Cl	CHEMBL2203775	5.02		None	pIC50	intermediate	other	7703
CCOC1=CC(=NN1)NC=2N=C3C(=CC2F)N=CN3[C@@H](CO)C=4C=CC(=CN4)F	CHEMBL2151325	4.49		None	pIC50	inactive	other	7704
CCOC=1C=CC=2C=C(C=CC2C1)C3=NN(C(=C3C(=O)N)N)CC(C)(C)CO	CHEMBL4753941	4.52		None	pIC50	inactive	other	7705
C[C@@]1(CC[C@@](C1)(C)C2=NC(=C3N2C=CN=C3N)C=4C=CC(=CC4)C(=O)NC=5C=C(C=CN5)C(F)(F)F)C(=O)O	CHEMBL4068919	4.27		None	pIC50	inactive	other	7706
CC=1C=C(C=C(C1OC=2N=C(N=C3C2C=CS3)NC4CCN(CC4)CC=5C=CC(=CC5)S(=O)(=O)N)C)/C=C/C#N	CHEMBL4526732	6.01		HEK293	pIC50	active	other	7707
CC=1C=CC(=CC1C(F)(F)F)C(=O)N[C@H]2CCN(C2=O)[C@H]3CC[C@H](C[C@H]3CS(=O)(=O)C)N(C)C(C)C	CHEMBL3233182	3.5		None	pIC50	inactive	other	7708
CCS(=O)(=O)C[C@@H]1C[C@@H](CC[C@@H]1N2CC[C@@H](C2=O)NC(=O)C=3C=CC=C(C3)C=4C=CC=CC4)N(C)C(C)C	CHEMBL3233185	4.22		None	pIC50	inactive	other	7709
CC(C)N(C)[C@@H]1CC[C@@H]([C@@H](C1)CS(=O)(=O)C(C)(C)C)N2CC[C@@H](C2=O)NC(=O)C=3C=CC=C(C3)OC(F)(F)F	CHEMBL3233189	3.5		None	pIC50	inactive	other	7710
CC=1C=NC(=CN1)NC(=O)C=2C=C(C=C(C2)O[C@@H](C)CO)OC=3C=CC(=CC3)C(=O)N4CCC4	CHEMBL3219110	4.42		None	pIC50	inactive	other	7711
C[C@H]1C[C@H](C2(C1)CCN(CC2)C3=NC(=C(C(=O)N3C)SC=4C=CC=NC4C(F)(F)F)N)N	CHEMBL4581388	3.92		None	pIC50	inactive	other	7712
O=C(CNCCC=1C(=CC=CC1Cl)Cl)N2CCC=3C=CC=CC3C2C4CCCCC4	CHEMBL3356242	4.26		CHO	pIC50	inactive	other	7713
CC=1C(=CC=C2C1COC2=O)[C@@H](O)CN3CCN(CC3)C[C@H](O)C=4C=CC5=C(C4C)COC5=O	CHEMBL3696475	4.66		None	pIC50	intermediate	other	7714
O=C(CNCC1(CCCCC1)O)N2CCC=3C=CC=CC3[C@@H]2C4CCCCC4	CHEMBL3356251	4.01		CHO	pIC50	inactive	other	7715
CC(=O)NC=1C=CC2=C(C1)C(=CN2C)C3=NC=4C(=CC=NC4N3)N5C=C(C(=N5)C)CN(C)C	CHEMBL4776842	3.8		None	pIC50	inactive	other	7716
COC=1C=C(C(=C(C1)OC)/C=C/S(=O)(=O)CC=2C=CC(=C(N2)NS(=O)(=O)C)OC)OC	CHEMBL3261277	4		CHO	pIC50	inactive	other	7717
C[C@H]1C[C@H](C[C@H]([C@]1(C)O)O)C=2C=CN=CC2NC(=O)C=3C=CC(=C(N3)C=4C(=CC=CC4F)F)F	CHEMBL4741855	3.92		None	pIC50	inactive	other	7718
CCC(CC)CNC=1C(=CN=C2C1C=C(C=C2)C#N)C(=O)N	CHEMBL4593348	5.64		None	pIC50	intermediate	other	7719
CCC(CC)CNC=1C(=CN=C2C1C=C(C=C2)C=3C=CC(=CC3)COC)C(=O)N	CHEMBL4551177	4.74		None	pIC50	intermediate	other	7720
CCC(CC)CNC=1C(=CN=C2C1C=C(C=C2)C=3C=CC(=NC3)COC)C(=O)N	CHEMBL4560522	5.6		None	pIC50	intermediate	other	7721
CC=1C=NC(=NC1C=2C=NN(C2)C(C)C)NC=3C=CC(=C(C3)F)N4CCC(CC4)N(C)CCO	CHEMBL4447631	4.55		None	pIC50	inactive	other	7722
NC(=O)C=1C=NC=2C=CC(=C(C2C1NC3CCOCC3)F)C=4C=CC=NC4	CHEMBL4532124	4.89		None	pIC50	intermediate	other	7723
CC1=CC=C(O1)C=2C=C(C=3C=C(C(=CC3N2)OCCCN4CCCC4)Cl)NC5CCN(CC5)C	CHEMBL4215377	3.4		None	pIC50	inactive	other	7724
NC1=NC(=O)/C(=C/C2=CSC(=N2)C=3C=CC(=CC3)OC(F)(F)F)/S1	CHEMBL4742215	4		None	pIC50	inactive	other	7725
CN1CCC(CC1)(O)CNC2=NC(=O)/C(=C/C3=CSC(=N3)C=4C=CC(=CC4)OC(F)(F)F)/S2	CHEMBL4783323	4		None	pIC50	inactive	other	7726
CC1=CNC2=C1C(=NC=N2)O[C@H]3CC[C@@H](CC3)N4C[C@H]5C[C@@H]4CO5	CHEMBL4204251	3.8		None	pIC50	inactive	other	7727
COCC=1C=CC(=C(N1)F)C=2C=C3C(=C(C=NC3=CC2F)C(=O)N)N[C@@H](C)C=4C=CN(N4)C	CHEMBL4563993	4.62		None	pIC50	intermediate	other	7728
CNC(=O)NC1CCN(CC1)C(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC=2C=CC=CC2)NC(=O)CNC[C@H](C)C=3C=CC=CC3	CHEMBL4743180	3.92		None	pIC50	inactive	other	7729
COC=1C=C(C=2N=CN(C2C1)CC=3N=CN=C(C3C)N(C)C)C(=O)NCCF	CHEMBL4515785	3.88		None	pIC50	inactive	other	7730
CC=1C=CC=C(C1)C(=O)NC=2C=CC=C(C2)NC(=O)C=3C=CN=CC3	CHEMBL3187891	3.92		None	pIC50	inactive	other	7731
CC=1C=CC(=CC1)/C(=C(\CCCO)/C=2C=CC=CC2)/C=3C=CC(=CC3)N4CCN(CC4)C(C)C	CHEMBL4437929	3.92		None	pIC50	inactive	other	7732
C[C@@H](C(=O)N)[C@H](N)C1=NC=2C=CC(=CC2N1)C(C)(C)C	CHEMBL4297317	3.92		None	pIC50	inactive	other	7733
CCC(CC)CNC=1C(=CN=C2C1C=C(C=C2)C=3C=NN(C3)C)C(=O)N	CHEMBL4549865	5.92		None	pIC50	intermediate	other	7734
NNC(=O)C=1C=CN=CC1	CHEMBL64	4.45	isoniazid	None	potency	inactive	other	7735
NS(=O)(=O)C=1C=C(C=CC1F)NC=2C=C(C=CN2)OC3=CN(N=C3C4CCOCC4)C5CC5	CHEMBL4646566	3.92		None	pIC50	inactive	other	7736
CC=1N=CC(=CN1)C2=NC=3C(=NC=NC3N2C)C=4C=CC5=C(C4)[C@@]6(CCCN6C(=O)C7CC7)C(=O)N5C	CHEMBL4776201	3.92		None	pIC50	inactive	other	7737
O=C(CC=1C=CC=C(C1)OCCCC2CCNCC2)NC3=NC(=CS3)C4=CNC5=C4C(=CC=N5)F	CHEMBL4778806	3.92		None	pIC50	inactive	other	7738
CN1CCN(CC1)C2=NC=3C=C(C=CC3NC4=C2C=CC=C4)Cl	CHEMBL42	4.6	clozapine	None	potency	inactive	other	7739
CC=1C=CC(=CC1)C2=CC(=NN2C=3C=CC(=CC3)S(=O)(=O)N)C(F)(F)F	CHEMBL118	4.3	celecoxib	None	potency	inactive	other	7740
CN1CCN(CC1)CCOC=2C=CC=C(C2)CC(=O)NC3=NC(=CS3)C4=CNC5=C4C=CC=N5	CHEMBL4245197	3.92		None	pIC50	inactive	other	7741
C[C@@H]1C(=O)NN=C2N1C3=C(C=C(C(=C3)NC4CNC4)C(F)(F)F)OC2	CHEMBL3356474	3.92		None	pIC50	inactive	other	7742
COC=1C=CC=2N=CC=C(C2C1)CC[C@H]3OC[C@@H](CO3)NC(=O)C=4C=CC5=C(C4)OCCO5	CHEMBL4751243	3.4		None	pIC50	inactive	other	7743
CC1=NN=C(O1)C=2C=CC3=C(C2)C(=CN3C)C4=NC=5C(=CC=NC5N4)N6C=C(C(=N6)C)CN(C)C	CHEMBL4762995	3.8		None	pIC50	inactive	other	7744
CNC(=O)C=1C=C(C=CN1)N2C=CC3=C2C=CC(=C3)NC(=O)NC=4C=CC(=C(C4)C(F)(F)F)N5CCN(CC5)C	CHEMBL4797840	0.45		None	pIC50	inactive	other	7745
CC(C)OC[C@H](OC=1N=CN=C2C1C=NN2C=3N=CC=CC3Cl)C(=O)NC=4C=CC=CN4	CHEMBL3221499	3.4		None	pIC50	inactive	other	7746
C=C(C)[C@H]1CC=2C(=CC=C3C2O[C@@H]4COC=5C=C(C(=CC5[C@@H]4C3=O)OC)OC)O1	CHEMBL429023	4.6		None	potency	inactive	other	7747
CN(C)C(=S)SSC(=S)N(C)C	CHEMBL120563	4.35	thiram	None	potency	inactive	other	7748
CCC=1N=C(N=C(C1C=2C=CC(=CC2)Cl)N)N	CHEMBL36	4.4	pyrimethamine	None	potency	inactive	other	7749
COC(C)(C)CCCC(C)C/C=C/C(=C/C(=O)OC(C)C)/C	CHEMBL291057	4.5		None	potency	inactive	other	7750
O=C(NCCN1CCOCC1)C=2C=CC(=CC2)Cl	CHEMBL86304	4.1	moclobemide	None	pIC50	inactive	other	7751
C[C@@H](NC=1C(=CN=C2C1C=C(C=C2)C=3C=CC=NC3)C(=O)N)C4CCOCC4	CHEMBL4544394	5.37		None	pIC50	intermediate	other	7752
CC=1C=C2C(=CC1CN(C)C)CCN(C2)C(=O)C3=CC=4C=C(C=CC4N3C)Cl	CHEMBL3314362	4.89		CHO	pIC50	intermediate	other	7753
CN(C)CC=1C=CC2=C(C1)CCN(C2)C(=O)C3=CC=4C=C(N=CC4N3C)Br	CHEMBL3314352	4.51		CHO	pIC50	inactive	other	7754
COC=1C=NC=2C=CC(=O)N(C2C1)CCN3CCC(CC3)C4=CNC5=C4C=C(C=C5)C#N	CHEMBL3319003	5.7		None	pIC50	intermediate	other	7755
O=C1C=CC=2N=CC(=CC2N1CCN3CCN(CC3)C4=NC=5C=C(C=CC5N4)C(F)(F)F)F	CHEMBL3318986	6		None	pIC50	active	other	7756
CNC1=NC=2C=CC=CC2N1C=3N=C(C=C(N3)C4(CC4)S(=O)(=O)C)N5CCOC[C@H]5C	CHEMBL4291436	5.34		None	pIC50	intermediate	other	7757
C[C@@H]1COCCN1C=2C=C(N=C(N2)C=3C=CC=C4C3C=CN4)C5(CC5)S(=O)(=O)C	CHEMBL2325697	4.3		None	pIC50	inactive	other	7758
C[C@@H]1COCCN1C=2C=C(N=C(N2)C=3C=NC=C4C3C=CN4)C5(CC5)S(=O)(=O)C	CHEMBL4281240	4.82		None	pIC50	intermediate	other	7759
C[C@@H]1CN2N=CC(=C2CN1C=3C=CN=C4C3C=CN4)C=5C=CC(=CC5)S(=O)(=O)C	CHEMBL3355072	5.82		None	pIC50	intermediate	other	7760
C[C@H](CO)OC[C@H](OC=1N=CN=C2C1C=NN2C=3N=CC=CC3Cl)C(=O)NC=4C=CC(=CN4)C#N	CHEMBL3221514	4.2		None	pIC50	inactive	other	7761
O=C(NC=1C=CC(=CN1)Cl)[C@H](CN2CC(C2)O)OC=3N=CN=C4C3C=NN4C=5N=CC=CC5Cl	CHEMBL3221515	4.3		None	pIC50	inactive	other	7762
CC(C)OC[C@H](OC=1N=CN=C2C1C=NN2C=3C=CC=CC3Cl)C(=O)NC=4C=CC(=CN4)Cl	CHEMBL3221494	4.8		None	pIC50	intermediate	other	7763
O=C(NC=1C=CC(=CN1)Cl)[C@H](COCCO)OC=2N=CN=C3C2C=NN3C=4N=CC=CC4Cl	CHEMBL3221506	4.3		None	pIC50	inactive	other	7764
CC=1C(=CC=C(C1C#N)F)[C@@H]2CN3CCN(C[C@H]3CO2)C(=O)CC=4C=NC(=CN4)N5C=NN=N5	CHEMBL3974889	5		None	pIC50	intermediate	other	7765
CC=1C(=CC=C(C1C#N)F)[C@@H]2CN3CCN(C[C@H]3CO2)C(=O)CC=4C=CC(=CN4)N5C=NN=N5	CHEMBL3933749	4.69		None	pIC50	intermediate	other	7766
CCN(CC)CC1=C(O)C=CC(NC2=CC=NC3=CC(Cl)=CC=C23)=C1	CHEMBL682	5.62	amodiaquine		pIC50	intermediate	other	7767
COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1	CHEMBL43	6.68	amsacrine		pIC50	active	other	7768
CCN(CC)CCCN(C1CC2=C(C1)C=CC=C2)C1=CC=CC=C1	CHEMBL1213033	5.82	aprindine		pIC50	intermediate	other	7769
CN1CCN(CCCCN2C(=O)CN(N=CC3=CC=C(O3)C3=CC=C(Cl)C=C3)C2=O)CC1	CHEMBL123558	6.4	azimilide		pIC50	active	other	7770
[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@]1([H])C	CHEMBL529	3.39	azithromycin		pIC50	inactive	other	7771
FC1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2	CHEMBL297302	8.47	benperidol		pIC50	active	other	7772
CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1	CHEMBL811	6.05	brompheniramine		pIC50	active	other	7773
CC(C)(C)N1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1	CHEMBL334491	6.07	budipine		pIC50	active	other	7774
CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C	CHEMBL1098	4.66	bupivacaine		pIC50	intermediate	other	7775
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=CC=C(O)C5=C4[C@@]3(CCN1CC1CC1)[C@H]2O5	CHEMBL511142	5.1	buprenorphine		pIC50	intermediate	other	7776
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1	CHEMBL49	5.4	buspirone		pIC50	intermediate	other	7777
CN1C=NC2=C1C(=O)N(C)C(=O)N2C	CHEMBL113	5.61	caffeine		pIC50	intermediate	other	7778
COC1=C(OCCNCC(O)COC2=CC=CC3=C2C2=CC=CC=C2N3)C=CC=C1	CHEMBL723	6.46	carvedilol		pIC50	active	other	7779
C1C(C2=NCCN2)C1(C1=CC=CC=C1)C1=CC=CC=C1	CHEMBL87045	5.06	cibenzoline		pIC50	intermediate	other	7780
COC1=C(C=C(Cl)C(N)=C1)C(=O)NC1CCN(CC2=CC=CC=C2)CC1	CHEMBL325109	6.22	clebopride		pIC50	active	other	7781
CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1	CHEMBL2355051	6.74	clomifene		pIC50	active	other	7782
ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1	CHEMBL104	5.52	clotrimazole		pIC50	intermediate	other	7783
COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1OC(=O)C1=CC=CC=C1)N2C	CHEMBL370805	5.14	cocaine		pIC50	intermediate	other	7784
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C	CHEMBL254219	4.86	digitoxin		pIC50	intermediate	other	7785
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4C[C@@H](O)[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C	CHEMBL1751	4.14	digoxin		pIC50	inactive	other	7786
[H][C@@]1(C[C@@H]2CC[N@]1C[C@@H]2CC)[C@@H](O)C1=CC=NC2=CC=C(OC)C=C12	CHEMBL1906890	6.194	hydroquinidine		pIC50	active	other	7787
ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=C3C=CC=C4)CC1)C(=O)N2	CHEMBL219916	6.79	domperidone		pIC50	active	other	7788
COC1=CC2=C(C=C1OC)C(=O)C(CC1CCN(CC3=CC=CC=C3)CC1)C2	CHEMBL502	5.7	donepezil		pIC50	intermediate	other	7789
CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N	CHEMBL1164729	7.4	febuxostat		pEC50	active	other	7790
CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1	CHEMBL596	5.74	fentanyl		pIC50	intermediate	other	7791
FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1	CHEMBL652	5.73	flecainide		pIC50	intermediate	other	7792
FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1	CHEMBL46516	5.64	fluspirilene		pIC50	intermediate	other	7793
[H][C@]1(C[C@]2([H])CCC[C@]([H])(C1)N2C)NC(=O)C1=NN(C)C2=C1C=CC=C2	CHEMBL289469	5.43	granisetron		pIC50	intermediate	other	7794
