kekuleSmiles	Molecule ChEMBL ID	pAct(norm)	DrugName	Assay Cell Type	Obs	ActivityFilter	Type	nre
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)C=3C=CN=C4C3C=C(C=C4)OC	CHEMBL1294	5.57	quinidine	CHO	pIC50	intermediate	patch	5569
N#CC=1C=CC=2C=CC(=O)N(C2C1)CCN3CCC(CC3)NCC=4C=C5C(=CN4)OCCO5	CHEMBL2165062	4.36		None	pIC50	inactive	patch	5570
CC=1N=CC(=CC1C#N)CNC2CCN(CC2)CCN3C(=O)C=CC4=C3C=C(C=N4)F	CHEMBL3290340	4.16		None	pIC50	inactive	patch	5571
COC=1C=NC=2C=CC(=O)N(C2C1)CCN3CCC(CC3)NCC=4C=NC(=C(C4)C#N)C	CHEMBL3290341	4.3		None	pIC50	inactive	patch	5572
CC(O)C=1C=CC2=C(C1)N(C(=O)CO2)CCN3CCC(CC3)NCC=4C=CC5=C(N4)NC(=O)CO5	CHEMBL1824029	3.4		None	pIC50	inactive	patch	5573
COC=1C=NC=2C=CC(=O)N(C2C1)CCN3CCC(CC3)NCC=4C=NC(=C(C4)C#N)OC	CHEMBL3290345	4.92		None	pIC50	intermediate	patch	5574
C[C@H](O)CONC(=O)C=1N=CC2=CN=CN2C1NC=3C=CC(=CC3F)I	CHEMBL3330654	5.48		None	pIC50	intermediate	patch	5575
O=C(NOCCO)C=1C=CN2C=NC=C2C1NC=3C=CC(=CC3F)I	CHEMBL3330652	5.68		None	pIC50	intermediate	patch	5576
CN1C(=O)N(C2=C1N=CC(=C2)C3=CC=C(S3)C(F)(F)F)CC(=O)N4CCC4	CHEMBL4779889	3.92		CHO	pIC50	inactive	patch	5577
CC(=O)C1=NN(/C(=N/C=2N=C(C=C(C2C#N)C=3C=CC=CC3)C=4C=CC=CC4)/S1)C=5C=CC(=CC5)Cl	CHEMBL3408386	4.94		HEK293	pIC50	intermediate	patch	5578
CCOC(=O)C1=NN(/C(=N/C=2N=C(C=C(C2C#N)C=3C=CC=CC3)C=4C=CC=CC4)/S1)C=5C=CC=CC5	CHEMBL3408387	4.98		HEK293	pIC50	intermediate	patch	5579
NC1(CCN(CC1)C=2N=CN=C3C2C=CN3)C(=O)NC(CS(=O)(=O)N)C=4C=CC(=CC4)Cl	CHEMBL2325733	3.88		CHO	pIC50	inactive	patch	5580
CC1=NOC(=N1)C2=NN=C3N2CCN([C@@H]3C)C(=O)C=4C=CC(=CC4)C5=CC=CS5	CHEMBL3422017	5.29		HEK293	pIC50	intermediate	patch	5581
CC(=O)NCC(NC(=O)C1(CCN(CC1)C=2N=CN=C3C2C=CN3)N)C=4C=CC(=CC4)Cl	CHEMBL2325732	3.88		CHO	pIC50	inactive	patch	5582
CC(=O)C1=NN(/C(=N/C=2N=C(C=C(C2C#N)C=3C=CC=CC3)C=4C=CC=CC4)/S1)C=5C=CC(=CC5)C	CHEMBL3408384	4.54		HEK293	pIC50	inactive	patch	5583
CN1C(=NN=C1C2CCN(CC2)C(=O)N)SCCCN3CC[C@@]4(C3)C[C@@H]4C=5C=CC(=CC5)C(F)(F)F	CHEMBL3963243	5.48		HEK293	pIC50	intermediate	patch	5584
C[C@H]1CN(C[C@H](N1)C)C=2C(=C(C=3C(=O)C(=CN(C3C2F)C4CC4)C(=O)O)N)F	CHEMBL850	4.7	sparfloxacin	None	pIC50	intermediate	patch	5585
O=C(C1CC12CCN(CC2)C3CCOCC3)N4CCN(CC4)C5CCC5	CHEMBL3127700	3.88		CHO-K1	pIC50	inactive	patch	5586
CN1C(=NN=C1C2=CC=NC(=O)C2)SCCCN3CC[C@@]4(C3)C[C@@H]4C=5C=CC(=CC5)C(F)(F)F	CHEMBL3897772	5.46		HEK293	pIC50	intermediate	patch	5587
O=C(NCCN1CCCC1)C=2C=C(N=C3C2C=C(C=C3)F)C=4C=CC(=CC4)S(=O)(=O)N5CCOCC5	CHEMBL4783407	4.96		None	pIC50	intermediate	patch	5588
OC1(CCN(CC1)C=2C=CC3=NN=C(N3N2)C(F)(F)F)C=4C=CC=NC4	CHEMBL2346971	4.02		None	pIC50	inactive	patch	5589
CC=1C=CC=C(N1)CCN2CCC(CC2)C(=O)C=3C=CC(=CC3)NS(=O)(=O)C	CHEMBL327980	7.57		CHO-K1	pIC50	active	patch	5590
COC(=O)[C@]12CCC(C[C@H]1[C@H]3C(=O)C=C4[C@]([C@@]3(CC2)C)(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C	CHEMBL1762621	3.1		None	pIC50	inactive	patch	5591
COC=1C=CC(=CC1)S(=O)(=O)NCCC2=CN(C3=C2C=CC=C3)CC(=O)NC=4C=CC(=CC4)Cl	CHEMBL2440396	4.94		CHO	pIC50	intermediate	patch	5592
C[C@@H](OC(=O)N1CCC(CC1)O[C@H]2CC[C@@H](CC2)OC=3C=NC(=CN3)S(=O)(=O)C)C(F)(F)F	CHEMBL3598099	3.92		None	pIC50	inactive	patch	5593
COC=1C=CC=2N=CC=C(C2C1)[C@@H](O)CC[C@@H]3CCN(C[C@@H]3C(=O)O)C4CC(C4)C=5C=CC=CC5F	CHEMBL2382341	4.91		HEK293	pIC50	intermediate	patch	5594
CCN1C=C2C(=CC(=CC2=N1)C(=O)NC=3C=NC(=CN3)C)OC=4C=NC(=C(C4)F)C(=O)N5CCC5	CHEMBL2204663	2.92		None	pIC50	inactive	patch	5595
C[C@]1(CCSC(=N1)N)C=2C=C(C(=CC2F)F)CNCCC(F)(F)F	CHEMBL4084170	4.69		None	pIC50	intermediate	patch	5596
CC(C)(C)NC(=O)NCCN1CCOC(C1)CNC(=O)C=2C=C(C=C(C2)Cl)Cl	CHEMBL2338408	3.88		CHO	pIC50	inactive	patch	5597
CC=1C=CC(=CC1Cl)C2CC=CCNC2	CHEMBL2322002	3.97		CHO-K1	pIC50	inactive	patch	5598
COC=1C=CC(=CC1OC)C(C)NC(=O)C2(CCN(CC2)C=3N=CN=C4C3C=CN4)N	CHEMBL2325991	3.4		CHO	pIC50	inactive	patch	5599
CC1=NSC(=N1)C2=NN=C3N2CCN([C@@H]3C)C(=O)C=4C=CC(=CC4)C5=CC=CS5	CHEMBL3422018	5.1		HEK293	pIC50	intermediate	patch	5600
OCC[C@@]1(CCCCNC1)C=2C=CC(=C(C2)Cl)Cl	CHEMBL2326695	3.88		CHO-K1	pIC50	inactive	patch	5601
CCCCC=1OC=2C=CC=CC2C1C(=O)C=3C=C(C(=C(C3)I)OCCN(CC)CC)I	CHEMBL633	6.26	amiodarone	HEK293	pIC50	active	patch	5602
CN1CC=2C(=CC=CC2C(C1)C=3C=CC=CC3)N	CHEMBL273575	3.97	nomifensine	CHO-K1	pIC50	inactive	patch	5603
O=C(O)CNC(=O)C1=C(C=C(N2C1=NC=N2)CCC=3C=CC=CC3)O	CHEMBL4166742	3.4		HEK293	pIC50	inactive	patch	5604
O=C1COC=2C=CC(=NC2N1)CNC34CCC(CC3)(OC4)CC5CN6C(=O)C=CC7=C6C5=C(C=N7)F	CHEMBL3400819	4.67		CHO	pIC50	intermediate	patch	5605
COC=1C=CC(=CC1)C(SC[C@H](N)C(=O)O)(C=2C=CC=CC2)C=3C=CC=CC3	CHEMBL392369	4		CHO	pIC50	inactive	patch	5606
NC[C@H]1C[C@@H]1C=2C=C(C=CC2OCCF)Cl	CHEMBL3416055	5.7		CHO	pIC50	intermediate	patch	5607
COC=1C=CC(=C(C1)CC2=NC=3C=CC=CC3N2CC(=O)NC=4C=C(C=C(C4)C(C)(C)C)C(C)(C)C)OC	CHEMBL3899686	7.7		CHO-K1	pIC50	active	patch	5608
CN(C)CCCNC(=O)C=1C=CC(=CC1)CN2C(=NC3=C2C=CC=C3)CC=4C(=CC=CC4Cl)Cl	CHEMBL3947919	5.34		CHO-K1	pIC50	intermediate	patch	5609
COC=1C=CC=C2C1C=C(N2)C=3N=C(C=NC3C(=O)N)N[C@@H]4CCOC[C@@H]4N	CHEMBL3415610	4.66		kidney	pIC50	intermediate	patch	5610
C[C@@H](N1CCC=2N=C(SC2C1)C=3C=NC=NC3)[C@](O)(CN4C=NC=N4)C=5C=CC(=CC5F)F	CHEMBL3261873	3.8		CHO	pIC50	inactive	patch	5611
CC(C)(C)OC=1C=CC=C2C1C(=NC(=N2)N)N	CHEMBL2042321	4.69		HEK293	pIC50	intermediate	patch	5612
CS(=O)(=O)C=1C=CC=C(C1)C=2C=CC(=CC2)C[C@@H](C#N)NC(=O)C3(CCOCC3)N	CHEMBL3261927	3.88		None	pIC50	inactive	patch	5613
CC1=NC(=CS1)C2=NN=C3N2CCN([C@@H]3C)C(=O)C=4C=CC(=CC4)C=5C=CC=CC5	CHEMBL4107180	3.92		unspecified	pIC50	inactive	patch	5614
CNCC[C@H](OC=1C=CC=C2C1C=CC=C2)C3=CC=CS3	CHEMBL1175	5.3	duloxetine	None	pIC50	intermediate	patch	5615
O=C1NCCN1CCN2CCC(CC2)C3=CN(C4=C3C=C(C=C4)Cl)C=5C=CC(=CC5)F	CHEMBL12713	8.57	sertindole	CHO	pIC50	active	patch	5616
CC=1C(=CC=CC1C(=O)N[C@@H](CSC=2C=CC=CC2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O	CHEMBL584	4.9	nelfinavir	None	pIC50	intermediate	patch	5617
CC=1C=CC(=CC1C#CC2=NN(C3=C2C(=NC=N3)N)C4CCN(CC4)C)NC(=O)C=5C=CC=C(C5)C(F)(F)F	CHEMBL4787515	6.22		CHO	pIC50	active	patch	5618
CN1C=CC=2C=CC(=CC2C1=O)OCCCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F	CHEMBL4743324	6.22		HEK293	pIC50	active	patch	5619
C[C@H](CC=1C=C2C(=C(C1)C(=O)N)N(CC2)CCCO)NCCOC=3C=CC=CC3OCC(F)(F)F	CHEMBL24778	5.1	silodosin	None	pIC50	intermediate	patch	5620
COC[C@H]1CN(C(=O)S1)C2=NOC3=C2C=C4C(=C3F)N5[C@@H](C6(C4)C(=O)NC(=O)NC6=O)[C@@H](O[C@@H](C5)C)C	CHEMBL4559406	3.8		CHO	pIC50	inactive	patch	5621
COC(=O)N1CCC(CC1)(C)CN2CCC3(CC2)CN(C4=C3C=CC=N4)S(=O)(=O)C	CHEMBL3289443	4.77		None	pIC50	intermediate	patch	5622
C=CC(=O)NC=1C=CC(=CC1)N2N=C3C(=O)NN=C(C3=C2C=4OC=5C=CC(=CC5C4C)C)N	CHEMBL4446835	3.8		None	pIC50	inactive	patch	5623
O=C1COC=2C=CC(=CC2N1)CNC34CCC(CC3)(OC4)C[C@@]5(CN6C(=O)C=CC7=C6C5=C(C=N7)F)O	CHEMBL3425808	5.14		CHO	pIC50	intermediate	patch	5624
O=C1C=CC=2N=CC(=C3C2N1C[C@@]3(O)CC45CCC(CC4)(CO5)NCC=6C=CC7=C(C6)OCCO7)F	CHEMBL3425822	4.78		CHO	pIC50	intermediate	patch	5625
O=C1C=CC=2N=CC(=C3C2N1C[C@@]3(O)CC45CCC(CC4)(CO5)NCC=6C=C7C(=CN6)OCS7)F	CHEMBL3425932	4.47		CHO	pIC50	inactive	patch	5626
C=CCOC=1C=CC(=CC1[C@H]2C[C@@H]2CN)Cl	CHEMBL3416047	6.57		CHO	pIC50	active	patch	5627
COC=1C=CC(=CC1)[C@@H]2SC=3C=CC=CC3N(C(=O)[C@@H]2OC(=O)C)CCN(C)C	CHEMBL23	4.76	diltiazem	CHO	pIC50	intermediate	patch	5628
C[C@@H]1CN2N=CC(=C2CN1C=3C=CN=C4C3C=CN4)C5CCN(CC5)S(=O)(=O)C	CHEMBL3355073	3.92		None	pIC50	inactive	patch	5629
CS(=O)(=O)C=1C=CC(=C2C1[C@@H]([C@@H]([C@@H]2F)F)O)OC=3C=C(C=C(C3)C#N)F	CHEMBL4585668	3.7	belzutifan	None	pIC50	inactive	patch	5630
CN1CC(=O)N2[C@@H](C1=O)CC3=C(NC4=C3C=CC=C4)[C@H]2C=5C=CC6=C(C5)OCO6	CHEMBL779	4	tadalafil	None	pIC50	inactive	patch	5631
O=C(NCCCNC1=NC=2C=CC=CC2N1)C=3C=CC(=CC3)CN4CCCC4	CHEMBL3581789	3.7		None	pIC50	inactive	patch	5632
CC=1C=CC(=C(C1)[C@H](CCN(C(C)C)C(C)C)C=2C=CC=CC2)O	CHEMBL1382	7.9	tolterodine	None	pIC50	active	patch	5633
CCCC1=NC(=C2N1NC(=NC2=O)C=3C=C(C=CC3OCC)S(=O)(=O)N4CCN(CC4)CC)C	CHEMBL1520	4.5	vardenafil	None	pIC50	inactive	patch	5634
C[C@H]1OC2(CCN(CC2)CCC=3C=CC=CC3)CN(C1=O)C4CC4	CHEMBL4789005	5.35		CHO	pIC50	intermediate	patch	5635
O=C(C=1C=CC=CC1)N2CCC3(CC2)CCN(C3)C(=O)N4CCCN(CC4)C5CCC5	CHEMBL3127690	3.88		CHO-K1	pIC50	inactive	patch	5636
CC(C)N1CCN(CC1)C(=O)N2CCC3(C2)CCN(CC3)C4CCOCC4	CHEMBL3127683	3.88		CHO-K1	pIC50	inactive	patch	5637
CC(C)N1CCN(CC1)C(=O)C2CC3(C2)CCN(CC3)C4CCOCC4	CHEMBL3127679	3.88		CHO-K1	pIC50	inactive	patch	5638
O=C(C1CC12CCN(CC2)C3CCOCC3)N4CCN(CC4)C5CCCCC5	CHEMBL3127702	3.88		CHO-K1	pIC50	inactive	patch	5639
CC1OC2(CCN(CC2)CCC=3C=CC=CC3)CN(C1=O)C(C)C	CHEMBL4759184	5.41		CHO	pIC50	intermediate	patch	5640
C[C@]12CCC(C[C@H]1C[C@H]([C@@H]2OC=3C=CC(=CC3)C#N)N4CCC[C@H](C4)N)(F)F	CHEMBL4128079	4.89		None	pIC50	intermediate	patch	5641
CC=1N=C(C=CC1C2=NNC3=C2C(=O)N(C(=N3)N4CCC5(CC4)CO[C@H]([C@H]5N)C)C)N	CHEMBL4471006	5.18		None	pIC50	intermediate	patch	5642
CCOC=1C(=CC(=C(C1[C@@H]2CNC(=O)C2)F)Cl)[C@H](C)N3N=C(C4=C3N=CN=C4N)C	CHEMBL4297615	4.12		HEK293	pIC50	inactive	patch	5643
COC=1C=NC=2N=CC(=O)N(C2C1)CCN3CCC(CC3)NCC=4C=NC(=C(C4)C#N)C	CHEMBL3290348	3.4		None	pIC50	inactive	patch	5644
COC=1C=NC=2C=CC(=O)N(C2C1)CCN3CC[C@@H]([C@@H](C3)F)NCC=4C=CC5=C(N4)NC(=O)CO5	CHEMBL3290356	3.4		None	pIC50	inactive	patch	5645
CC(C)OC=1C=CC(=CC1)NC(=O)C=2C=C(N=CN2)N(C)CC=3C=CC(=CC3)F	CHEMBL4088719	5.39		None	pIC50	intermediate	patch	5646
CN(CC=1C=CC(=NC1)C(F)(F)F)C=2C=C(N=CN2)C(=O)NC3=NN=CS3	CHEMBL4083549	4.85		None	pIC50	intermediate	patch	5647
CC=1C=CC(=CC1C#CC2=NN(C3=C2C(=NC=N3)N)[C@H]4CC[C@@H](CC4)O)NC(=O)C=5C=CC(=C(C5)C(F)(F)F)C	CHEMBL4798527	3.92		CHO	pIC50	inactive	patch	5648
O=C1C=CC(=NN1C=2C=CC(=C(C2)Cl)Cl)OCCCN3CCCCC3	CHEMBL3805396	5.2		HEK293	pIC50	intermediate	patch	5649
CC(=O)NC=1C=C(C(=CC1C2CC2)F)NC=3C=C(N4N=CC(=C4N3)C#N)NC5COC5	CHEMBL2409198	3.88		CHO	pIC50	inactive	patch	5650
CC(=O)NC=1C=C(C=CC1Cl)NC=2C=C(N3N=CC(=C3N2)C#N)NC4CC4	CHEMBL2409174	3.88		CHO	pIC50	inactive	patch	5651
C=1C=NC=C(C1)OC[C@H]2CNCCN2C3=NC=4N=CC=CC4O3	CHEMBL3262132	4.14		None	pIC50	inactive	patch	5652
O=C(NCC1CCOCC1)C2=NNC3=C2C=C(C=C3)C=4C=CC=C(C4F)F	CHEMBL4641082	5.39		CHO-K1	pIC50	intermediate	patch	5653
COC=1C=CC(=CC1)NC(=O)N2CCNC[C@@H]2COC=3C=CC=NC3	CHEMBL3262163	4.51		None	pIC50	inactive	patch	5654
COCC=1C=CN=CC1C=2C=CC=3NN=C(C3C2)C(=O)NCC4CCOCC4	CHEMBL4636306	4.33		CHO-K1	pIC50	inactive	patch	5655
CC(C)OC=1C=NC=C(C1)C=2C=CC=3NN=C(C3C2)C(=O)NCC4CCOCC4	CHEMBL4632807	6.07		CHO-K1	pIC50	active	patch	5656
COC=1C=C(C=C(C1OC)OC)C=2C=NC=C(C2C#N)C=3C=CC(=CC3)N4CCNCC4	CHEMBL4638273	5.22		HEK293	pIC50	intermediate	patch	5657
CC(C)C=1C=C(C=C(C1)C=2C=CC3=C(C2)[C@@H](CO3)N)COC=4C=CC=CC4CC(=O)O	CHEMBL4643449	4.62		None	pIC50	intermediate	patch	5658
CC=1N=CN=C(C1C=2N=CC=3N=C(C(=O)N(C3N2)[C@@H](C)C4CC4)NCC=5C=CC(=CN5)S(=O)(=O)C)C6CC6	CHEMBL4760304	4.8		HEK293	pIC50	intermediate	patch	5659
CCS(=O)(=O)C=1C=CC(=NC1)CNC2=NC=3C=NC(=NC3N(C2=O)[C@H](C)C4CC4)C=5C(=NC=NC5C6CC6)OC	CHEMBL4752825	5.25		HEK293	pIC50	intermediate	patch	5660
CCN(CC)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C=3C=CC(=CC3)C=4C=CC(=CC4)C5=CN=C(N5)[C@@H]6CCCN6C(=O)[C@H](C)NC(=O)OC)C=7C=CC=CC7	CHEMBL3121151	5.04		None	pIC50	intermediate	patch	5661
CC=1C(=CC=C2C1COC2=O)[C@@H](O)CN3CCC4(CC3)CCN(C4=O)C=5C=CC(=O)N(N5)C	CHEMBL4069245	3.45		None	pIC50	inactive	patch	5662
COC=1C=CC(=CN1)C=2C=C3C(=C(C=NN3C2)C(=O)N)N[C@@H]4CC[C@](C4(C)C)(C)N	CHEMBL4080797	5.52		None	pIC50	intermediate	patch	5663
CCOC(=O)C1=C(NC(=N[C@H]1C=2C=CC(=CC2Br)F)C3=NC=CS3)CN4CC(OC[C@H]4C(=O)O)(C)C	CHEMBL4074324	3.92		HEK293	pIC50	inactive	patch	5664
CC1OC2(CCN(CC2)CCC=3C=CC=CC3)CN(C1=O)CCC=4C=CC=CC4	CHEMBL4796605	6.7		CHO	pIC50	active	patch	5665
O=C1C=CC=2N=CC(=C3C2N1C[C@@]3(F)CN4CCC(CC4)NCC=5C=C6C(=CN5)OCCO6)F	CHEMBL2424930	4.8		None	pIC50	intermediate	patch	5666
CC1=NN=C(N1[C@H]2C[C@@H]3CC[C@H](C2)N3CC[C@H](NC(=O)C4CCC(CC4)(F)F)C=5C=CSC5)C(C)C	CHEMBL4249798	3.8		CHO	pIC50	inactive	patch	5667
COC=1C=NC(=C2C1C=CC(=C2)Cl)O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)O[C@H](C)C(F)(F)F)C4CCCCC4)C(=O)N[C@@]5(C[C@H]5C6CC6)C(=O)NS(=O)(=O)C7CC7	CHEMBL3933212	4.9		None	pIC50	intermediate	patch	5668
CCOC(=O)C1=C(NC(=N[C@H]1C=2C=CC(=CC2Br)F)C3=NC=CS3)CN4CC(C[C@H]4C(=O)O)(F)F	CHEMBL4063560	3.92		HEK293	pIC50	inactive	patch	5669
O=C1CCC=2C=CC(=CC2N1)OCCCCN3CCCN(CC3)C=4C=CC(=C5C4C=CC(=O)N5)O	CHEMBL4102628	4.71		None	pIC50	intermediate	patch	5670
C[C@@H]1N[C@@H](CC[C@@H]1NC=2N=CC(=C3C2C=C(S3)C=4C=CC=CC4)C(=O)N)C	CHEMBL4093952	5.08		None	pIC50	intermediate	patch	5671
CCN(C=1N=CC(=C2C1C=C(S2)C=3C=CC=CC3)C(=O)N)[C@H]4CCCNC4	CHEMBL4079391	5.62		None	pIC50	intermediate	patch	5672
NC(=O)C=1C=NC(=C2C1SC(=C2)C=3C=CC=CC3)SC4CCCNC4	CHEMBL4068572	5.31		None	pIC50	intermediate	patch	5673
C=CC(=O)N1CCC[C@H](C1)N2N=C(C3=C2N=CN=C3N)C=4C=CC(=CC4)OC=5C=CC=CC5	CHEMBL1873475	5.11	ibrutinib	CHO	pIC50	intermediate	patch	5674
O=C(O)COC[C@H]1CC[C@@H](CC1)COC(=O)N(C=2C=CC=CC2)C=3C=CC(=CC3)Cl	CHEMBL3301604	3.92		None	pIC50	inactive	patch	5675
CC(C)OC=1C=C(C=CC1F)[C@@](CC=2C=CC=CC2)(NC[C@@H](O)C(F)(F)F)C=3C=C(C=C(C3)OC(F)(F)C(F)F)F	CHEMBL3813836	4.68		HEK293	pIC50	intermediate	patch	5676
COCC(=O)N1CCC(CC1)C=2C=CC(=CC2C(F)(F)F)C(=O)NC(=N)N	CHEMBL2170608	3.92		HEK293	pIC50	inactive	patch	5677
CC(C)CC1=CC(=NN1C=2C=CC=CC2)CNS(=O)(=O)C=3C=CC(=CC3)CC=4C=CC=CC4	CHEMBL3946960	5.18		CHO-K1	pIC50	intermediate	patch	5678
CCN(C)C(=O)OC=1C=C(C=C2C1N=CC=C2)C(C)N(C)C	CHEMBL4571835	3.92		CHO	pIC50	inactive	patch	5679
CN(C)C(=O)N[C@H]1CC[C@@H](CC1)CCN2CCN(CC2)C=3C=CC=C(C3Cl)Cl	CHEMBL2028019	4.68	cariprazine	CHO-K1	pIC50	intermediate	patch	5680
CCOC(=O)N1CCC(CC1)CN2CCC3(CC2)OC(=O)N(C4=C3C=CC=N4)C	CHEMBL2407170	5.83		None	pIC50	intermediate	patch	5681
COC=1C(=CC=C(C1C(=O)N2CC(C2)C=3C=CC=CC3)O[C@@H](C)C(F)(F)F)S(=O)(=O)C	CHEMBL4645731	5.17		CHO	pIC50	intermediate	patch	5682
FC=1C=CC=2C(=NOC2C1)C3CCN(CC3)CCCOC=4C=CC(=CC4)CCC5=NC=6C=CC=CC6O5	CHEMBL3634824	6.2		HEK293	pIC50	active	patch	5683
CC(C)(C)C=1C=C(C=C(C1)C(C)(C)C)CNCC2CCN(C2)CCCCCC(C=3C=CC(=CC3)F)C=4C=CC(=CC4)F	CHEMBL2031985	6.34		HEK293	pIC50	active	patch	5684
O=C(NC[C@H]1CCN(C1)C(=O)CCCCC(C=2C=CC(=CC2)F)C=3C=CC(=CC3)F)C=4C=C(C=C(C4)C(F)(F)F)C(F)(F)F	CHEMBL2031990	6.12		HEK293	pIC50	active	patch	5685
COC=1C=CC(=CN1)C=2C=C(C=NC2N)C=3C=CC(=CC3)S(=O)(=O)C	CHEMBL531475	5.46		lung	pIC50	intermediate	patch	5686
N#CC=1C=C(C=C(C1)C2=NC(=NO2)C=3C=CC=CN3)F	CHEMBL2164544	3.88		None	pIC50	inactive	patch	5687
ClC=1C=CC(=CC1)N2C=C(N=N2)NCCN3CCCCC3	CHEMBL3417044	5.51		CHO	pIC50	intermediate	patch	5688
CN(CC1=NC=2C=CC=CC2C(=O)N1)CC3=NN=C(O3)C=4C=CC=CC4	CHEMBL2069923	3.88		CHO	pIC50	inactive	patch	5689
CN(C/C=C/C=C/C=C/C=1C=CC(=CC1)C(F)(F)F)CC=2C=CC3=C(C2)OCCO3	CHEMBL4284707	5.06		CHO	pIC50	intermediate	patch	5690
CN(C/C=C/C=C/C=1C=CC(=CC1)C(F)(F)F)CC=2C=CC3=C(C2)OCCO3	CHEMBL4288408	4.92		CHO	pIC50	intermediate	patch	5691
CC=1C=CC(=CC1C=2C=CC=3C(=NNC3C2)C=4C=NN(C4)C5CC5)C(=O)NC=6C=CC=C(C6)C(F)(F)F	CHEMBL4534119	3.8		None	pIC50	inactive	patch	5692
O=C(C=1C=CC(=CC1)C[C@@H]2CC[C@@H](N2)[C@H](O)C=3C=CC=CC3)N4CCC5(CCOC5=O)CC4	CHEMBL3747244	4.34		None	pIC50	inactive	patch	5693
C=1C=CC(=CC1)CCNCCC(C=2C=CC=CC2)C=3C=CC=CC3	CHEMBL2046888	5.53		HEK293	pIC50	intermediate	patch	5694
O=C(CC=1C=CC=CC1)NCCN(C=2C=CC=CC2)C=3C=CC=CC3	CHEMBL2046894	5.1		HEK293	pIC50	intermediate	patch	5695
CN(CCC1CCN(CC1)C(=O)OCC=2C=C(C=C(C2)Cl)Cl)C(=O)C3=CNC(=O)O3	CHEMBL3931791	5.14		CHO-K1	pIC50	intermediate	patch	5696
ClC=1C=CC2=C(C1)CCCC=3N2C(=NN3)[C@H]4CC[C@@H](CC4)OC=5C=CC=CN5	CHEMBL4799793	4.85		None	pIC50	intermediate	patch	5697
O=C1COC=2C=CC(=NC2N1)CNC34CCC(CC3)(OC4)CCC=5C(=CN=C6C5N=C(C=C6)OC[C@H]7C[C@H]7C(=O)O)F	CHEMBL3605003	3.92		CHO	pIC50	inactive	patch	5698
CCC=1C=CN2C=CN=C2C1N3CCCN(CC3)CC4CCN(CC4)C(=O)[C@H]5C[C@@H]6CC[C@H]5O6	CHEMBL4072602	5.89		HEK293	pIC50	intermediate	patch	5699
O=C(CCCCCCC(=O)NC=1C=CC=2C=CN=C(C2C1)NC=3C=CC=C(C3F)Cl)NO	CHEMBL3601332	3.8		CHO	pIC50	inactive	patch	5700
COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CN=C(N1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C	CHEMBL2023898	4.53	daclatasvir	None	pIC50	inactive	patch	5701
CCCCN(CC)CC#CC#CC=1C=CC(=CC1)Cl	CHEMBL3093979	6.33		HEK293	pIC50	active	patch	5702
CCCCCCC[N+](CC)(CC)CCCCC=1C=CC(=CC1)Cl	CHEMBL598270	7.3		HEK293	pIC50	active	patch	5703
CC=1C=CC(=CC1)C=2N=C(C(=C(N2)OCCCN3CCCCC3)Cl)C	CHEMBL3359234	6.02		HEK293	pIC50	active	patch	5704
C[C@H]1C[C@H]2CSC(=N[C@]2(CO1)C=3C=CC=CC3C(F)(F)F)N	CHEMBL4209994	4.26		None	pIC50	inactive	patch	5705
C[C@H]1C[C@H]2CSC(=N[C@]2(CO1)C3=NC(=CS3)NC(=O)C=4C=CC(=CN4)Cl)N	CHEMBL3967984	5.05		None	pIC50	intermediate	patch	5706
CC(=O)NC=1C=C(C(=CC1C)F)NC=2C=C(N3N=CC(=C3N2)C#N)NC4COC4	CHEMBL2409196	3.88		CHO	pIC50	inactive	patch	5707
COC=1C=CC=C(N1)NC(=O)C2=CN=C(S2)[C@]34CO[C@H](C[C@H]3CSC(=N4)N)C	CHEMBL4212046	5.32		None	pIC50	intermediate	patch	5708
CC(=O)NC=1C=C(C=CC1C)NC=2C=C(N3N=CC(=C3N2)C#N)NC4COC4	CHEMBL2409195	3.88		CHO	pIC50	inactive	patch	5709
CC=1C=CC(=NC1C)NC=2C=C(N=NC2C(=O)N)N[C@@H]3CCCC[C@@H]3N	CHEMBL3237561	4.7		CHO	pIC50	intermediate	patch	5710
CC(=O)NC=1C=CC=C(C1C)NC=2N=CN=C(N2)N3CCC(CC3)OC=4C=CC(=CC4)OC(F)(F)F	CHEMBL1813050	5.59		HEK293	pIC50	intermediate	patch	5711
CC(=O)NC=1C=CC=C(C1)NC=2N=CN=C(N2)N3CCC=4C=CC=CC4C3	CHEMBL1813015	5.42		HEK293	pIC50	intermediate	patch	5712
COC=1C=C(C(=CN1)OC)C(O)(CCN(C)C)C(C=2C=C3C=C(C=CC3=NC2OC)Br)C=4C=CC=C(C4F)OC	CHEMBL4522192	5.77		None	pIC50	intermediate	patch	5713
